src_ip,dst_ip,protocol,service,flag,duration,bytes,src_port,dst_port,attack_type,is_malware,prior_intrusion,src_os,dst_os,src_country,dst_country,timestamp,username,auth_result,http_method,url_path,http_version,http_response_code,user_agent
154.183.31.198,170.178.51.172,tcp,smtp,REJ,2645.32,230878,52451,769,normal,no,no,Windows,Unix,CN,US,2025-04-30T06:39:55.926765,bob,failure,OPTIONS,/upload,HTTP/1.1,401,PostmanRuntime/7.26.8
71.160.197.219,230.213.42.219,udp,private,S0,4418.27,55302,35496,1016,u2r,no,yes,MacOS,Linux,JP,BR,2025-04-29T18:46:28.926765,admin,success,GET,/login,HTTP/2,404,Mozilla/5.0
166.248.3.49,42.186.1.12,udp,ssh,S1,3325.8,339407,27353,92,normal,no,yes,MacOS,Windows,KR,JP,2025-04-27T17:52:46.926765,bob,success,DELETE,/config,HTTP/2,200,Mozilla/5.0
68.10.203.118,221.33.110.205,tcp,ftp,RSTR,791.06,868224,11291,109,probe,yes,yes,Windows,MacOS,KR,JP,2025-04-30T18:44:18.926765,alice,failure,OPTIONS,/home,HTTP/1.1,400,PostmanRuntime/7.26.8
120.69.167.138,239.174.198.251,icmp,private,S1,4463.58,328757,43465,123,probe,no,no,Unix,Linux,JP,KR,2025-05-10T10:42:47.926765,guest,failure,HEAD,/home,HTTP/1.1,301,python-requests/2.23.0
40.8.111.69,236.215.126.5,udp,domain_u,SH,1406.09,225455,23590,779,r2l,no,no,Unix,Windows,BR,KR,2025-04-20T21:23:53.926765,bob,success,OPTIONS,/upload,HTTP/2,403,Wget/1.20.3
181.79.10.206,138.221.68.175,tcp,ssh,S1,1471.42,911053,46525,660,dos,yes,yes,MacOS,MacOS,FR,KR,2025-05-02T15:55:57.926765,eve,failure,GET,/config,HTTP/1.1,500,python-requests/2.23.0
74.85.96.47,136.34.55.45,icmp,private,REJ,157.98,71167,60216,925,probe,no,no,Linux,MacOS,RU,CN,2025-04-21T11:18:35.926765,charlie,failure,DELETE,/data,HTTP/2,403,curl/7.64.1
35.223.199.198,47.210.230.231,icmp,eco_i,REJ,1200.31,194449,54174,985,r2l,no,yes,Linux,Windows,CN,BR,2025-05-06T09:27:22.926765,bob,success,OPTIONS,/data,HTTP/2,404,python-requests/2.23.0
251.158.210.128,117.82.109.74,udp,http,RSTO,1084.99,349338,40374,797,dos,no,no,Windows,Unix,RU,CN,2025-04-29T04:31:51.926765,alice,failure,PUT,/upload,HTTP/1.1,301,Wget/1.20.3
127.34.136.28,140.97.117.99,icmp,pop3,RSTO,4158.08,919151,53414,980,dos,no,no,Windows,Windows,KR,JP,2025-05-09T21:58:51.926765,dave,failure,PUT,/upload,HTTP/2,200,Wget/1.20.3
230.86.79.10,40.67.164.88,icmp,http,SH,4799.83,891617,61401,533,dos,yes,no,Unix,Linux,FR,JP,2025-05-08T21:22:08.926765,eve,failure,GET,/home,HTTP/2,302,curl/7.64.1
73.206.82.182,50.17.129.41,tcp,dns,RSTR,2555.1,793365,9478,874,u2r,yes,no,Unix,Windows,FR,BR,2025-04-18T17:02:32.926765,charlie,success,DELETE,/home,HTTP/2,301,Mozilla/5.0
155.145.180.203,100.26.16.142,tcp,dns,SH,1436.34,362073,50331,450,u2r,yes,yes,Windows,MacOS,JP,BR,2025-05-16T17:37:46.926765,charlie,failure,GET,/login,HTTP/1.1,500,curl/7.64.1
217.19.124.112,93.156.73.73,icmp,ssh,RSTR,2651.33,492624,34658,338,probe,yes,yes,MacOS,Windows,IN,JP,2025-04-23T02:42:35.926765,alice,failure,HEAD,/home,HTTP/2,200,Mozilla/5.0
141.127.16.41,143.61.41.252,tcp,eco_i,RSTR,3437.22,654948,39663,713,u2r,yes,yes,Linux,Unix,IN,DE,2025-04-17T15:03:33.926765,admin,failure,DELETE,/upload,HTTP/1.1,404,curl/7.64.1
252.50.203.22,25.248.218.144,icmp,ssh,S1,3379.12,436758,47434,356,probe,yes,yes,Linux,Windows,FR,JP,2025-04-25T08:38:02.926765,guest,success,HEAD,/dashboard,HTTP/2,500,Wget/1.20.3
173.159.215.81,233.105.104.161,udp,smtp,RSTR,4625.98,69125,28556,902,u2r,no,no,MacOS,Linux,IN,JP,2025-05-06T05:05:59.926765,bob,success,DELETE,/data,HTTP/1.1,301,python-requests/2.23.0
44.104.71.47,36.63.166.196,tcp,ftp,SH,3593.98,116695,17692,419,r2l,yes,no,MacOS,Linux,BR,CN,2025-05-16T14:20:38.926765,admin,success,HEAD,/dashboard,HTTP/1.1,200,PostmanRuntime/7.26.8
247.197.168.32,21.106.249.232,udp,ssh,S1,324.21,924665,25460,427,r2l,yes,no,MacOS,Unix,IN,IN,2025-05-06T21:32:59.926765,alice,success,PUT,/dashboard,HTTP/2,403,Mozilla/5.0
129.24.96.199,157.75.253.45,icmp,domain_u,RSTR,4987.79,763189,26875,176,r2l,yes,no,MacOS,MacOS,CN,DE,2025-04-18T05:05:10.926765,alice,success,DELETE,/dashboard,HTTP/2,403,Wget/1.20.3
128.193.228.47,63.0.152.139,tcp,ftp,SF,2925.07,776994,64765,750,probe,yes,yes,Windows,Linux,BR,DE,2025-04-26T09:25:18.926765,admin,success,PUT,/login,HTTP/2,301,curl/7.64.1
143.172.93.27,66.108.143.101,udp,pop3,RSTO,1581.66,119284,37096,608,r2l,no,no,Unix,Linux,FR,RU,2025-04-22T20:12:00.926765,guest,failure,DELETE,/upload,HTTP/2,404,Wget/1.20.3
155.112.125.143,172.91.47.207,udp,http,RSTO,320.38,5130,20612,430,normal,no,no,Linux,MacOS,CN,FR,2025-04-21T08:02:21.926765,charlie,failure,HEAD,/home,HTTP/1.1,301,curl/7.64.1
14.226.39.193,111.5.43.248,icmp,ssh,RSTR,3634.82,660788,25794,1000,normal,yes,no,MacOS,Unix,CN,CN,2025-04-21T12:33:02.926765,alice,success,POST,/home,HTTP/2,302,curl/7.64.1
36.38.115.117,247.21.252.229,tcp,ntp_u,S1,2920.48,184115,47657,493,r2l,no,yes,Unix,Linux,CN,JP,2025-04-26T13:07:38.926765,eve,success,HEAD,/admin,HTTP/2,401,curl/7.64.1
1.28.255.192,85.136.199.20,icmp,ssh,RSTR,1320.22,622794,32870,754,probe,yes,yes,MacOS,MacOS,US,JP,2025-04-25T02:55:14.926765,eve,failure,OPTIONS,/upload,HTTP/2,500,Mozilla/5.0
176.5.36.125,13.238.60.119,icmp,imap4,RSTO,3305.27,136141,33193,297,r2l,no,no,Linux,Linux,KR,US,2025-05-03T10:27:36.926765,charlie,failure,PUT,/home,HTTP/2,200,Wget/1.20.3
165.161.117.197,34.60.186.239,tcp,pop3,S1,272.88,950415,5171,493,u2r,no,yes,MacOS,Windows,IN,BR,2025-05-16T11:53:19.926765,bob,success,OPTIONS,/upload,HTTP/1.1,401,python-requests/2.23.0
76.108.18.60,6.248.82.183,icmp,ssh,REJ,882.66,599749,20078,855,r2l,no,yes,Windows,Unix,BR,RU,2025-04-26T18:59:06.926765,charlie,success,DELETE,/config,HTTP/1.1,404,Wget/1.20.3
1.254.57.24,156.104.1.195,udp,domain_u,RSTO,2638.41,367234,2207,74,probe,yes,yes,Windows,MacOS,JP,BR,2025-04-30T12:56:46.926765,bob,success,GET,/dashboard,HTTP/1.1,302,curl/7.64.1
158.98.138.85,230.75.98.169,tcp,domain_u,SH,2396.11,899472,21628,49,probe,yes,yes,Unix,Linux,FR,JP,2025-04-27T08:07:19.926765,guest,failure,PUT,/login,HTTP/1.1,400,Mozilla/5.0
27.193.155.178,155.255.216.85,udp,ssh,RSTO,1540.62,725082,60927,575,r2l,no,no,Unix,MacOS,BR,US,2025-04-22T00:34:54.926765,bob,failure,POST,/dashboard,HTTP/1.1,401,curl/7.64.1
126.79.93.140,200.153.39.249,tcp,http,SF,865.4,205587,64153,950,u2r,no,yes,Windows,Linux,FR,FR,2025-04-26T23:16:40.926765,charlie,failure,POST,/admin,HTTP/2,404,python-requests/2.23.0
33.56.73.81,75.230.153.45,tcp,http,REJ,3959.74,406898,52923,65,dos,no,no,MacOS,Linux,IN,CN,2025-04-26T00:14:16.926765,charlie,success,POST,/login,HTTP/2,400,Wget/1.20.3
76.37.103.33,39.228.25.201,tcp,ssh,REJ,2518.06,347442,12555,745,r2l,no,yes,Windows,MacOS,JP,IN,2025-04-21T01:08:04.926765,eve,success,HEAD,/login,HTTP/1.1,404,Wget/1.20.3
72.41.41.33,173.90.94.159,icmp,pop3,S0,2635.9,928423,12107,175,u2r,no,no,Linux,Linux,JP,FR,2025-04-25T23:51:00.926765,charlie,success,DELETE,/data,HTTP/2,400,Wget/1.20.3
254.44.123.128,20.67.107.184,tcp,imap4,SH,581.44,8250,2138,53,probe,yes,yes,Linux,Unix,CN,RU,2025-05-09T07:23:17.926765,dave,success,DELETE,/config,HTTP/2,200,PostmanRuntime/7.26.8
166.160.23.9,171.232.160.60,udp,smtp,SF,4067.12,684664,10123,431,r2l,yes,yes,MacOS,Linux,JP,KR,2025-04-30T11:59:21.926765,bob,failure,GET,/admin,HTTP/2,200,curl/7.64.1
63.118.55.34,127.49.252.145,udp,imap4,SF,1266.57,695766,62457,840,u2r,yes,no,MacOS,Linux,RU,IN,2025-05-08T22:27:41.926765,charlie,failure,OPTIONS,/data,HTTP/2,500,PostmanRuntime/7.26.8
124.118.150.120,128.22.14.221,tcp,http,SH,4722.05,960479,21798,885,u2r,yes,no,Linux,MacOS,IN,KR,2025-05-13T16:24:15.926765,alice,failure,GET,/admin,HTTP/2,403,Mozilla/5.0
198.236.225.221,48.172.41.29,tcp,pop3,RSTO,3085.51,195116,34332,899,probe,yes,no,Windows,MacOS,IN,IN,2025-05-11T21:42:55.926765,guest,failure,DELETE,/config,HTTP/2,301,Wget/1.20.3
106.236.117.51,24.67.77.222,tcp,ntp_u,SH,3809.08,847765,64580,981,u2r,no,no,MacOS,MacOS,RU,KR,2025-05-12T05:50:24.926765,charlie,failure,GET,/config,HTTP/2,301,PostmanRuntime/7.26.8
110.123.178.138,191.241.250.114,tcp,ftp,RSTO,4433.26,614911,28397,862,normal,yes,no,MacOS,Linux,BR,KR,2025-05-05T09:56:33.926765,dave,failure,DELETE,/admin,HTTP/2,200,curl/7.64.1
110.118.138.17,14.36.131.191,tcp,ftp,S0,1996.96,566995,58023,24,u2r,no,yes,Windows,Linux,CN,JP,2025-04-27T22:38:07.926765,charlie,success,PUT,/data,HTTP/2,500,curl/7.64.1
96.152.146.95,187.100.52.144,tcp,nntp,REJ,462.61,713229,59833,274,dos,yes,no,MacOS,MacOS,JP,JP,2025-04-30T14:00:13.926765,admin,failure,GET,/upload,HTTP/2,301,Wget/1.20.3
231.106.12.105,27.57.82.238,icmp,domain_u,REJ,4611.2,280939,61506,99,u2r,no,no,Unix,Windows,DE,IN,2025-05-11T08:27:51.926765,charlie,failure,OPTIONS,/home,HTTP/1.1,401,Wget/1.20.3
68.136.184.54,112.141.91.90,icmp,dns,SF,937.4,188973,41346,470,probe,yes,yes,Windows,MacOS,BR,BR,2025-05-09T20:43:56.926765,charlie,success,POST,/config,HTTP/1.1,403,python-requests/2.23.0
1.96.160.76,140.185.73.6,udp,private,REJ,4045.01,964934,41047,292,r2l,yes,no,Unix,MacOS,FR,US,2025-05-02T13:01:28.926765,alice,success,DELETE,/upload,HTTP/1.1,200,PostmanRuntime/7.26.8
116.1.217.11,3.7.183.230,tcp,private,S1,2283.32,819646,18766,280,u2r,yes,yes,MacOS,Windows,JP,BR,2025-05-03T08:55:16.926765,alice,success,GET,/upload,HTTP/1.1,500,PostmanRuntime/7.26.8
11.176.174.123,44.69.22.245,tcp,smtp,RSTR,1884.84,963829,54842,521,r2l,no,no,Linux,MacOS,FR,DE,2025-04-18T13:33:53.926765,alice,failure,PUT,/upload,HTTP/1.1,401,curl/7.64.1
242.52.252.130,14.17.139.241,udp,ntp_u,SF,2639.68,126401,9910,919,normal,no,no,Linux,Unix,DE,IN,2025-05-07T00:05:03.926765,bob,success,GET,/config,HTTP/2,401,PostmanRuntime/7.26.8
237.129.235.149,13.41.9.145,tcp,pop3,SH,4531.76,649547,5905,860,normal,no,no,Windows,Unix,DE,FR,2025-04-22T01:29:48.926765,admin,failure,OPTIONS,/upload,HTTP/1.1,404,Wget/1.20.3
34.61.145.74,122.173.104.145,tcp,private,RSTO,3354.66,905477,29637,600,r2l,no,no,MacOS,Windows,RU,US,2025-05-08T21:54:21.926765,charlie,success,PUT,/upload,HTTP/1.1,403,Wget/1.20.3
117.7.91.159,254.35.120.213,icmp,imap4,SH,810.96,102207,41947,585,r2l,no,yes,Linux,Unix,JP,CN,2025-04-22T13:35:31.926765,alice,failure,GET,/dashboard,HTTP/1.1,403,Mozilla/5.0
39.89.38.37,44.165.197.51,tcp,smtp,SF,4189.34,516735,40232,491,u2r,no,no,Linux,MacOS,IN,US,2025-04-23T02:16:58.926765,charlie,failure,POST,/dashboard,HTTP/2,500,PostmanRuntime/7.26.8
106.87.102.143,216.99.118.18,udp,imap4,RSTO,628.49,358258,19404,498,dos,yes,no,Linux,MacOS,CN,KR,2025-05-04T23:01:14.926765,charlie,success,POST,/config,HTTP/1.1,200,python-requests/2.23.0
2.199.100.143,105.233.184.34,icmp,domain_u,RSTO,743.42,394178,14862,886,u2r,no,no,MacOS,Unix,FR,KR,2025-05-07T21:18:52.926765,alice,success,PUT,/admin,HTTP/1.1,200,Mozilla/5.0
72.142.248.167,70.96.2.157,icmp,imap4,RSTO,2233.95,150341,13845,465,r2l,no,no,Linux,Windows,IN,FR,2025-05-14T08:39:14.926765,charlie,success,DELETE,/login,HTTP/2,400,python-requests/2.23.0
170.193.138.96,146.83.159.184,icmp,private,S0,560.93,681922,19327,618,normal,yes,yes,MacOS,Unix,IN,CN,2025-05-16T08:31:11.926765,admin,success,HEAD,/config,HTTP/2,301,curl/7.64.1
116.140.125.198,121.41.66.62,udp,http,RSTO,3148.08,867188,18967,773,dos,no,yes,Windows,MacOS,RU,BR,2025-05-01T23:13:01.926765,guest,success,GET,/home,HTTP/2,301,Mozilla/5.0
183.232.54.169,176.69.58.75,icmp,private,S1,3969.25,840063,5221,5,u2r,no,no,Unix,Windows,KR,RU,2025-05-12T16:29:37.926765,bob,success,HEAD,/home,HTTP/2,302,python-requests/2.23.0
72.23.151.153,57.47.67.55,tcp,http,RSTO,1055.71,656077,28533,73,u2r,no,no,Windows,Windows,FR,RU,2025-04-27T10:05:33.926765,bob,failure,POST,/upload,HTTP/2,500,Wget/1.20.3
190.68.236.51,241.128.85.67,udp,ntp_u,S1,177.08,712570,49963,933,r2l,no,yes,Unix,Unix,US,CN,2025-05-08T02:53:39.926765,admin,failure,PUT,/upload,HTTP/1.1,200,PostmanRuntime/7.26.8
177.154.128.82,16.210.33.245,tcp,private,SH,4994.27,648356,27820,270,probe,yes,yes,Unix,Windows,DE,KR,2025-04-18T22:03:47.926765,bob,failure,PUT,/admin,HTTP/2,301,curl/7.64.1
60.117.41.30,141.105.61.5,udp,ftp,REJ,2390.45,145530,15818,461,probe,yes,no,Linux,Unix,US,IN,2025-05-02T13:26:18.926765,dave,failure,PUT,/upload,HTTP/1.1,404,Mozilla/5.0
41.86.230.83,45.32.3.103,tcp,private,SH,2710.13,421117,4323,551,u2r,no,no,Unix,Linux,KR,DE,2025-05-14T03:39:46.926765,alice,success,OPTIONS,/data,HTTP/1.1,302,curl/7.64.1
71.215.64.19,76.123.145.188,udp,smtp,REJ,3559.01,508136,48288,362,probe,yes,no,MacOS,Linux,DE,CN,2025-04-26T19:30:18.926765,alice,failure,OPTIONS,/home,HTTP/1.1,500,PostmanRuntime/7.26.8
38.174.147.88,11.73.164.168,icmp,eco_i,SH,1009.09,198187,10848,333,probe,yes,no,Unix,Windows,IN,RU,2025-05-11T14:01:59.926765,eve,success,GET,/config,HTTP/2,401,python-requests/2.23.0
225.58.237.43,224.96.225.49,udp,imap4,S0,1915.44,289171,23160,931,probe,no,no,Unix,Linux,FR,JP,2025-05-04T15:29:06.926765,alice,failure,DELETE,/upload,HTTP/1.1,301,curl/7.64.1
252.115.32.82,87.43.51.181,udp,ntp_u,RSTR,4579.57,101018,47782,916,dos,yes,yes,MacOS,Linux,DE,DE,2025-04-21T00:49:14.926765,guest,failure,PUT,/dashboard,HTTP/2,400,Mozilla/5.0
226.133.18.201,114.178.167.204,udp,http,S0,3312.31,891223,31170,600,normal,yes,yes,Windows,Unix,IN,DE,2025-05-09T19:19:58.926765,alice,success,PUT,/upload,HTTP/1.1,401,curl/7.64.1
204.102.110.106,173.106.152.236,tcp,private,RSTR,2324.21,429950,37728,412,dos,yes,yes,MacOS,MacOS,RU,FR,2025-04-20T19:51:07.926765,bob,failure,DELETE,/config,HTTP/2,400,Mozilla/5.0
15.228.223.201,171.254.46.104,icmp,pop3,RSTO,321.93,476575,57403,1008,u2r,no,no,Linux,Windows,RU,DE,2025-04-21T13:36:57.926765,charlie,success,POST,/config,HTTP/1.1,404,PostmanRuntime/7.26.8
115.231.66.217,69.241.177.86,udp,smtp,SF,1412.15,172828,23909,602,r2l,no,yes,Windows,Unix,JP,IN,2025-05-15T01:06:57.926765,bob,success,PUT,/dashboard,HTTP/2,302,Wget/1.20.3
67.2.5.239,30.54.231.222,udp,eco_i,RSTO,3279.33,202416,46179,114,normal,no,no,MacOS,Windows,KR,US,2025-04-25T19:35:55.926765,charlie,success,HEAD,/login,HTTP/2,500,python-requests/2.23.0
225.47.192.157,195.109.78.70,tcp,eco_i,RSTO,1104.51,32999,19687,78,dos,no,no,Windows,MacOS,KR,JP,2025-04-21T20:19:09.926765,bob,failure,DELETE,/config,HTTP/1.1,301,curl/7.64.1
38.221.87.192,93.19.37.241,udp,ssh,S1,670.98,759338,21340,15,dos,no,no,Unix,Windows,BR,KR,2025-04-21T23:34:29.926765,alice,success,HEAD,/upload,HTTP/1.1,301,PostmanRuntime/7.26.8
54.77.172.85,212.167.188.157,tcp,nntp,S1,3004.73,125582,34203,11,dos,no,yes,Linux,Windows,RU,CN,2025-04-30T09:22:16.926765,dave,failure,PUT,/home,HTTP/1.1,400,PostmanRuntime/7.26.8
46.49.13.214,167.3.151.14,udp,ssh,SH,1740.48,909922,39326,229,normal,yes,no,MacOS,Linux,FR,CN,2025-05-15T09:07:38.926765,admin,success,PUT,/dashboard,HTTP/1.1,200,PostmanRuntime/7.26.8
124.59.164.232,71.204.249.117,icmp,dns,RSTO,1209.41,444088,64385,694,probe,no,yes,MacOS,MacOS,CN,IN,2025-05-03T04:23:40.926765,guest,failure,PUT,/dashboard,HTTP/2,500,PostmanRuntime/7.26.8
219.234.168.195,113.36.63.141,udp,domain_u,S0,2405.72,884340,65054,766,u2r,yes,no,MacOS,MacOS,KR,FR,2025-04-20T19:30:57.926765,charlie,failure,DELETE,/login,HTTP/2,400,curl/7.64.1
222.246.238.152,127.123.128.6,udp,pop3,SF,4125.81,5952,6791,935,u2r,no,yes,Unix,Linux,RU,RU,2025-04-25T07:01:26.926765,admin,failure,OPTIONS,/upload,HTTP/2,404,Mozilla/5.0
123.39.104.247,242.103.3.235,tcp,pop3,SF,4297.1,902846,30541,412,normal,no,no,Unix,MacOS,BR,BR,2025-04-24T16:18:35.926765,eve,failure,OPTIONS,/data,HTTP/2,403,python-requests/2.23.0
75.68.110.76,72.79.17.13,udp,private,SF,948.49,41567,63792,451,r2l,no,no,MacOS,MacOS,US,KR,2025-04-25T08:13:02.926765,charlie,failure,POST,/config,HTTP/1.1,401,python-requests/2.23.0
31.33.198.216,42.44.146.13,udp,nntp,SH,2632.28,727704,4055,35,r2l,no,yes,Unix,MacOS,RU,RU,2025-04-27T22:42:26.926765,admin,failure,POST,/data,HTTP/2,403,PostmanRuntime/7.26.8
5.52.66.58,42.88.223.228,tcp,domain_u,S1,1876.3,550752,44053,409,u2r,yes,yes,MacOS,Linux,IN,JP,2025-05-15T10:45:38.926765,admin,success,OPTIONS,/admin,HTTP/1.1,200,Wget/1.20.3
56.105.218.70,83.6.190.194,tcp,ssh,SF,249.22,128132,45150,850,r2l,yes,no,Windows,Unix,JP,JP,2025-05-03T18:37:04.926765,admin,success,GET,/login,HTTP/1.1,500,curl/7.64.1
98.40.166.183,79.155.168.199,udp,smtp,REJ,3133.93,894075,30290,1008,dos,no,yes,Windows,Linux,FR,KR,2025-04-30T07:27:15.926765,guest,success,OPTIONS,/admin,HTTP/1.1,404,PostmanRuntime/7.26.8
235.201.131.71,22.186.136.30,icmp,dns,RSTR,4704.56,591029,16704,664,r2l,no,no,Unix,Linux,JP,KR,2025-04-20T03:38:27.926765,alice,success,POST,/login,HTTP/2,400,Wget/1.20.3
223.205.223.223,84.178.96.195,tcp,nntp,RSTR,398.5,69432,45199,855,r2l,no,no,Linux,Windows,CN,KR,2025-04-29T00:07:19.926765,dave,success,OPTIONS,/config,HTTP/2,301,curl/7.64.1
159.4.198.253,213.21.84.235,icmp,imap4,RSTR,2491.74,807931,26010,635,dos,no,yes,Windows,Unix,KR,JP,2025-05-13T10:07:36.926765,eve,failure,HEAD,/dashboard,HTTP/1.1,301,Wget/1.20.3
248.67.98.160,159.17.93.9,icmp,ssh,RSTO,517.99,703969,59722,907,normal,yes,no,Windows,Windows,US,CN,2025-04-23T08:16:03.926765,charlie,success,GET,/upload,HTTP/1.1,400,PostmanRuntime/7.26.8
182.200.148.64,235.205.51.240,tcp,ftp,S1,1380.06,653988,45225,326,normal,yes,yes,Windows,Unix,BR,FR,2025-05-04T17:31:38.926765,guest,success,DELETE,/config,HTTP/2,500,PostmanRuntime/7.26.8
153.246.188.192,117.229.33.159,icmp,ssh,S1,4881.81,296645,38858,577,dos,yes,yes,MacOS,Windows,IN,IN,2025-04-20T09:07:41.926765,charlie,failure,GET,/login,HTTP/2,401,Wget/1.20.3
103.142.250.235,113.174.153.123,icmp,http,S1,4493.23,777314,64398,915,r2l,yes,yes,MacOS,Linux,FR,IN,2025-05-11T17:08:27.926765,dave,failure,HEAD,/home,HTTP/2,400,Mozilla/5.0
125.43.94.104,87.20.144.153,icmp,ssh,REJ,1084.75,237525,44806,200,probe,no,yes,MacOS,Windows,US,FR,2025-05-05T03:00:12.926765,admin,success,POST,/upload,HTTP/1.1,200,python-requests/2.23.0
211.104.21.193,203.64.92.218,tcp,nntp,RSTO,3161.33,636805,8104,248,probe,no,yes,Windows,MacOS,BR,CN,2025-05-04T16:27:55.926765,admin,success,POST,/upload,HTTP/2,301,Wget/1.20.3
73.156.78.6,238.84.85.60,tcp,eco_i,RSTR,1309.41,505820,2466,135,u2r,no,yes,MacOS,Windows,US,KR,2025-05-11T21:13:46.926765,guest,failure,GET,/data,HTTP/2,302,curl/7.64.1
142.102.208.189,190.8.188.88,tcp,pop3,REJ,3338.19,544877,12463,808,u2r,no,no,Windows,MacOS,US,KR,2025-04-27T18:24:49.926765,guest,failure,POST,/dashboard,HTTP/2,400,Wget/1.20.3
99.90.99.50,230.27.55.57,tcp,ssh,SF,4142.45,618264,12177,127,dos,no,no,Linux,MacOS,US,RU,2025-04-29T11:09:51.926765,guest,failure,PUT,/home,HTTP/1.1,301,PostmanRuntime/7.26.8
133.152.234.135,221.145.43.149,tcp,http,RSTO,1208.36,436108,1392,250,u2r,yes,no,Windows,MacOS,DE,JP,2025-05-11T19:24:14.926765,bob,success,POST,/config,HTTP/2,401,Wget/1.20.3
48.37.190.2,118.5.181.80,tcp,private,RSTR,790.38,768944,29267,130,u2r,yes,no,Windows,Windows,BR,RU,2025-05-04T00:35:46.926765,bob,success,GET,/dashboard,HTTP/1.1,200,python-requests/2.23.0
181.186.67.50,255.243.227.89,tcp,eco_i,SF,2605.92,822690,1489,139,u2r,no,yes,Unix,Unix,CN,KR,2025-05-14T12:38:20.926765,alice,success,HEAD,/login,HTTP/1.1,302,curl/7.64.1
166.255.229.103,24.211.78.186,icmp,domain_u,S0,1838.93,894051,39605,305,normal,no,no,MacOS,Unix,RU,RU,2025-05-07T10:27:21.926765,eve,failure,DELETE,/login,HTTP/2,400,Mozilla/5.0
129.91.108.127,187.34.81.208,tcp,dns,RSTO,2355.79,695378,54232,488,r2l,no,yes,Unix,Linux,DE,BR,2025-05-06T21:18:18.926765,dave,failure,OPTIONS,/admin,HTTP/1.1,400,PostmanRuntime/7.26.8
121.84.34.56,135.94.153.31,tcp,domain_u,RSTR,2671.22,635183,21931,519,r2l,no,yes,MacOS,Windows,IN,FR,2025-04-26T12:53:55.926765,alice,success,OPTIONS,/data,HTTP/2,403,python-requests/2.23.0
115.80.129.41,157.92.190.32,udp,imap4,RSTR,2242.15,34383,5472,885,u2r,no,no,Unix,Linux,IN,CN,2025-04-30T04:22:07.926765,bob,failure,OPTIONS,/config,HTTP/1.1,400,Mozilla/5.0
24.182.172.166,170.100.56.172,icmp,ssh,S0,3846.24,765490,5180,889,u2r,yes,no,Windows,Windows,DE,CN,2025-05-02T23:08:40.926765,guest,success,PUT,/admin,HTTP/2,400,python-requests/2.23.0
193.181.34.157,100.65.159.205,icmp,nntp,RSTR,3647.41,751095,21658,115,u2r,yes,no,Windows,Windows,RU,JP,2025-04-28T20:52:20.926765,alice,failure,OPTIONS,/dashboard,HTTP/1.1,200,curl/7.64.1
60.78.69.206,241.96.213.40,icmp,nntp,RSTR,2476.54,848131,49376,385,probe,yes,yes,Unix,Unix,JP,KR,2025-04-23T03:43:21.926765,charlie,failure,GET,/dashboard,HTTP/1.1,401,Mozilla/5.0
122.98.175.150,128.241.124.214,icmp,ntp_u,RSTO,1709.38,119193,33848,668,probe,yes,yes,Windows,Unix,CN,FR,2025-04-24T12:20:19.926765,admin,success,HEAD,/home,HTTP/2,500,python-requests/2.23.0
57.238.187.223,58.54.238.18,icmp,smtp,REJ,2677.05,901787,14881,317,probe,no,no,Unix,Linux,FR,FR,2025-05-06T20:52:35.926765,guest,failure,HEAD,/upload,HTTP/2,302,Mozilla/5.0
58.132.224.63,18.220.139.197,tcp,imap4,RSTR,1697.14,101949,44415,499,normal,yes,no,Unix,MacOS,RU,US,2025-05-09T14:52:30.926765,dave,success,OPTIONS,/admin,HTTP/1.1,200,PostmanRuntime/7.26.8
227.112.49.96,216.159.235.20,icmp,ftp,REJ,2351.74,445344,44143,911,dos,yes,yes,Unix,Linux,KR,FR,2025-04-27T10:36:57.926765,eve,failure,HEAD,/dashboard,HTTP/1.1,301,Wget/1.20.3
173.36.82.173,3.50.51.233,udp,dns,S1,4858.03,252880,50072,499,dos,yes,no,MacOS,Windows,KR,DE,2025-05-14T19:17:55.926765,guest,failure,DELETE,/dashboard,HTTP/2,301,curl/7.64.1
162.165.69.6,46.212.198.9,udp,smtp,REJ,2784.32,166991,56700,593,dos,no,yes,Unix,Unix,US,DE,2025-04-19T22:23:56.926765,eve,failure,POST,/config,HTTP/2,401,Mozilla/5.0
27.170.76.94,65.82.215.151,tcp,ntp_u,RSTR,684.87,974573,22772,404,probe,no,yes,Unix,Unix,IN,DE,2025-05-14T00:37:34.926765,dave,success,DELETE,/data,HTTP/1.1,404,Wget/1.20.3
155.78.146.94,214.172.72.157,tcp,domain_u,SF,4435.57,42526,19137,649,normal,no,yes,Linux,Linux,JP,BR,2025-04-29T06:25:42.926765,bob,failure,PUT,/home,HTTP/1.1,403,PostmanRuntime/7.26.8
103.124.41.29,131.110.106.116,icmp,private,S0,3785.21,834382,45755,582,u2r,no,no,MacOS,Unix,JP,IN,2025-05-07T14:43:21.926765,guest,success,HEAD,/upload,HTTP/1.1,500,python-requests/2.23.0
159.198.66.147,165.150.153.239,tcp,eco_i,REJ,988.52,669618,48471,313,r2l,no,yes,Windows,Linux,CN,IN,2025-05-12T14:05:31.926765,eve,failure,POST,/home,HTTP/1.1,302,Mozilla/5.0
